,Animal,GENDER,Genotype (I.D.),PCA,Pain Score,Paw Height (mm),Paw Velocity (mm/s),Stimulus,TIME,TiME,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Zscore Height,Zscore Pain,Zscore Velocity,file,pca1,Paw Velocity (mm/s)_scaled,Paw Height (mm)_scaled,Pain Score_scaled,used for training,p_pain
8,9.0,,C57,,0.0,6.59,959.5,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-1.0480523490552547,0.03330148105044575,-0.8188879591262469,-1.0226933859928915,,0.15844715411181332
9,10.0,,C57,,0.0,5.35,134.8,cotton swab,,,,,,,,,,,,,,,,C57 male.csv,-2.1770265776985456,-1.7743992638527244,-0.9830138656937875,-1.0226933859928915,,0.1634730514839235
10,1.0,,C57,,0.0,7.17,1092.51,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.8363263576865861,0.3248526827960146,-0.7421193899253006,-1.0226933859928915,,0.26606014641375864
11,2.0,,C57,,1.0,10.04,886.99,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.37789096897397556,-0.1256367765134306,-0.3622473319826869,-0.16214536412110495,,0.6491338273320464
12,3.0,,C57,,0.5,10.01,941.47,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.5579453420409798,-0.006219368265189153,-0.3662181200448047,-0.5924193750569982,,0.5
13,4.0,,C57,,0.0,7.59,593.57,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.4280725660160098,-0.768798596047186,-0.6865283570556497,-1.0226933859928915,,0.09004588868409844
14,5.0,,C57,,0.0,8.82,852.58,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.007934585244099,-0.20106175848519978,-0.5237260465088153,-1.0226933859928915,,0.17379485678845066
15,6.0,,C57,,1.0,11.41,588.51,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.6446251436648078,-0.779889860469655,-0.18091467714596865,-0.16214536412110495,,0.41985208179575745
16,7.0,,C57,,0.0,11.71,1084.28,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-0.49249509819104526,0.3068129384883232,-0.14120679652478943,-1.0226933859928915,,0.5566514821431483
17,8.0,,C57,,0.0,3.78,291.49,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-2.103366996375125,-1.4309426981695939,-1.190818440944625,-1.0226933859928915,,0.14514290165505442
18,9.0,,C57,,0.0,8.1,850.59,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,-1.0665873857732884,-0.2054237379715067,-0.6190249599996452,-1.0226933859928915,,0.15205365513152272
19,10.0,,C57,,0.0,22.76,3513.53,dynamic brush,,,,,,,,,,,,,,,,C57 male.csv,3.4100504305487114,5.631606238544133,1.3213668063553092,-1.0226933859928915,,0.8723419835443839
20,1.0,,C57,,0.5,7.54,408.52,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-1.4176887382784464,-1.1744188492839167,-0.6931463371591796,-0.5924193750569982,,0.09063738430511993
21,2.0,,C57,,1.0,10.22,683.34,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.6187527158026079,-0.5720272902754417,-0.33842260360997917,-0.16214536412110495,,0.4429945831248735
22,3.0,,C57,,2.0,19.48,1723.51,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.8973108914776409,1.707972811368708,0.8872273115637503,0.6984026577506816,,0.871833756498959
23,4.0,,C57,,2.0,13.66,1633.04,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.330096453092827,1.5096671409535392,0.11689442751287492,0.6984026577506816,,0.8672233309181688
24,5.0,,C57,,1.0,9.43,1464.9,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.29787895949708804,1.1411127536029646,-0.4429866892457511,-0.16214536412110495,,0.8652642528514611
25,6.0,,C57,,3.0,6.6,897.32,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.3503300112128595,-0.10299393827546552,-0.817564363105541,1.5589506796224681,,0.8679085565178354
26,7.0,,C57,,0.0,8.68,1081.9,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.7318224040360901,0.30159609870068,-0.5422563907986989,-1.0226933859928915,,0.3469248655091485
27,8.0,,C57,,0.0,8.52,1550.22,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,-0.1581215627089327,1.32812988414151,-0.5634339271299945,-1.0226933859928915,,0.7744819697044133
28,9.0,,C57,,1.0,8.45,1627.7,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.42520785697469826,1.4979621306737008,-0.5726990992749363,-0.16214536412110495,,0.8702671332868016
29,10.0,,C57,,2.0,6.4,2239.27,light pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.5225953329926798,2.83849268064391,-0.8440362835196603,0.6984026577506816,,0.869453554258186
30,1.0,,C57,,2.0,21.34,1515.79,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.782399476408594,1.2526610631799284,1.133416171415061,0.6984026577506816,,0.8717347345135388
31,2.0,,C57,,1.33,21.75,1687.84,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.7002171912043884,1.6297859730387745,1.1876836082640059,0.12183548309658468,,0.871266741325686
32,3.0,,C57,,1.5,28.79,1775.87,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,2.4431486755568175,1.8227432866968636,2.11949520684101,0.2681286468147883,,0.8652213346826267
33,4.0,,C57,,2.33,18.45,1340.16,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.4994384461246664,0.8676889741447114,0.7508969214310351,0.9823835049683712,,0.8691730892667789
34,5.0,,C57,,2.67,28.85,2242.98,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,3.607913719008953,2.84662481325406,2.127436782965246,1.2749698324047785,,0.8689638855056248
35,6.0,,C57,,2.0,20.65,1588.85,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,1.8200244616343138,1.4128048929636383,1.0420880459863489,0.6984026577506816,,0.8718424478533849
36,7.0,,C57,,2.67,22.15,1693.6,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,2.3976537766756336,1.642411602104668,1.2406274490922444,1.2749698324047785,,0.8658685222567988
37,8.0,,C57,,2.33,23.19,2358.2,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,3.1434198452862665,3.099181233561739,1.3782814352456658,0.9823835049683712,,0.8696356053749162
38,9.0,,C57,,1.67,13.44,1384.8,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,0.839924300788102,0.9655375994053847,0.08777531505734347,0.414421810532992,,0.8683527440377767
39,10.0,,C57,,2.67,28.94,2472.2,heavy pinprick,,,,,,,,,,,,,,,,C57 male.csv,3.9018413661088776,3.349063475490879,2.1393491471515995,1.2749698324047785,,0.8506558973493437
0,1.0,,C57,,2.0,6.55,1738.25,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,0.9071849119174646,1.7402821468602476,-0.8241823432090708,0.6984026577506816,,0.8674806340857055
1,2.0,,C57,,0.0,4.14,235.76,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-2.1450414783959304,-1.5531000432810933,-1.1431689841992099,-1.0226933859928915,,0.15515683730413843
2,3.0,,C57,,1.0,5.5,1416.35,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-0.06944034595932472,1.0346936058340193,-0.9631599253831978,-0.16214536412110495,,0.806159790577905
3,4.0,,C57,,0.0,6.73,696.17,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-1.3667337679278992,-0.5439045783109606,-0.8003576148363633,-1.0226933859928915,,0.09430954643250326
4,5.0,,C57,,0.0,5.88,621.26,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-1.5267985759042297,-0.7081035146522925,-0.9128632765963709,-1.0226933859928915,,0.08681360218621195
5,6.0,,C57,,0.0,3.88,572.6,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-1.7437102555375996,-0.8147637768652042,-1.1775824807375652,-1.0226933859928915,,0.09311135780994773
6,7.0,,C57,,0.0,7.81,1208.25,cotton swab,,,,,,,,,,,,,,,,C57 female.csv,-0.6415365121832854,0.5785489168388095,-0.6574092446001184,-1.0226933859928915,,0.4225901530874316
