,Animal,GENDER,Genotype (I.D.),PCA,Pain Score,Paw Height (mm),Paw Velocity (mm/s),Stimulus,TIME,TiME,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Zscore Height,Zscore Pain,Zscore Velocity,file,pca1,Paw Velocity (mm/s)_scaled,Paw Height (mm)_scaled,Pain Score_scaled,used for training,p_pain
28,10.0,,CD1,,2.0,26.88,2168.36,light pinprick,,,,,,,,,,,,,,,,CD1 male.csv,2.052963261367256,1.3515234865603023,1.37790488702894,0.8228418776346288,,0.9366968376299856
29,1.0,,CD1,,2.0,9.8,1108.78,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,0.18287281293853017,0.011453288766511843,-0.5120461646036073,0.8228418776346288,,0.8667850908761082
30,2.0,,CD1,,1.25,17.7,1113.99,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,0.29440947323250594,0.018042471018447227,0.3621115232123835,0.13060249656231065,,0.9045672197038449
31,3.0,,CD1,,3.0,31.2,1971.29,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,2.7132300737391195,1.1022854546238534,1.8559252935308495,1.7458277190643865,,0.9353662945861229
32,4.0,,CD1,,2.33,14.17,915.26,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,0.4943648024828846,-0.23329499326698658,-0.02849311450792632,1.127427205306449,,0.9390363123717987
33,5.0,,CD1,,3.0,16.7,1258.17,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,1.262684136525259,0.2003895529923508,0.2514586513369416,1.7458277190643865,,0.9426627045782213
34,6.0,,CD1,,0.5,14.36,831.5,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,-0.5235620334855361,-0.3392277966109605,-0.007469068851592414,-0.5616368845100075,,0.2471636951067718
35,7.0,,CD1,,1.5,23.35,1342.36,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,0.9555309237802878,0.3068661851978086,0.9873002493086305,0.36134895691975005,,0.9517869985878704
36,8.0,,CD1,,2.0,12.7,893.91,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,0.21012522337859016,-0.26029672859881375,-0.19115283616482598,0.8228418776346288,,0.8777238724241486
37,9.0,,CD1,,2.0,20.48,1911.03,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,1.4549465628017095,1.0260735309191271,0.6697265070261121,0.8228418776346288,,0.9366739657751025
38,10.0,,CD1,,3.0,24.7,808.43,heavy pinprick,,,,,,,,,,,,,,,,CD1 male.csv,1.4430112248803213,-0.36840484738872414,1.1366816263404769,1.7458277190643865,,0.9369836246078286
0,1.0,,CD1,,0.0,9.13,811.94,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-1.136628006306449,-0.36396568621707465,-0.5861835887601534,-1.0231298052248863,,0.08262755653938259
1,2.0,,CD1,,0.0,5.62,506.48,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-1.5854311281643467,-0.7502865327959939,-0.9745751690429546,-1.0231298052248863,,0.06987122178336883
2,3.0,,CD1,,0.0,4.89,147.7,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-1.8958631454514185,-1.2040421581989422,-1.0553517655120273,-1.0231298052248863,,0.0767476555978485
3,4.0,,CD1,,0.0,9.88,794.54,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-1.1015146089831982,-0.38597178433294327,-0.503193934853572,-1.0231298052248863,,0.08512815026647136
4,5.0,,CD1,,0.0,9.54,1016.95,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-0.9596997931678419,-0.10468579111740788,-0.5408159112912224,-1.0231298052248863,,0.0995452628290947
5,6.0,,CD1,,0.0,4.82,313.95,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-1.7780948404999175,-0.9937827437297962,-1.063097466543308,-1.0231298052248863,,0.07225110527854137
6,7.0,,CD1,,0.0,9.09,1074.65,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-0.9460186853351475,-0.031711546215935825,-0.5906097036351712,-1.0231298052248863,,0.10140380340435111
7,8.0,,CD1,,0.0,10.63,980.8,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-0.9166548908703053,-0.15040535703054858,-0.4202042809469905,-1.0231298052248863,,0.10574313724282774
8,9.0,,CD1,,0.0,6.65,460.81,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-1.553218629934201,-0.8080462167587361,-0.8606027110112493,-1.0231298052248863,,0.06994327184092917
9,10.0,,CD1,,0.0,5.04,329.8,cotton swab,,,,,,,,,,,,,,,,CD1 female.csv,-1.752387936220777,-0.9737369589518358,-1.0387538347307108,-1.0231298052248863,,0.07161638440800137
10,1.0,,CD1,,0.0,8.53,906.22,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-1.1056319406108142,-0.244728046540978,-0.6525753118854187,-1.0231298052248863,,0.08481693123719243
11,2.0,,CD1,,1.0,8.08,1282.02,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-0.32883733223487194,0.2305530840304808,-0.7023691042293675,-0.10014396379512873,,0.4158516184812893
12,3.0,,CD1,,3.0,5.92,1309.88,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,0.6121190974420252,0.265788135381521,-0.941379307480322,1.7458277190643865,,0.9479555963506743
13,4.0,,CD1,,0.0,10.39,936.14,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-0.9648226235632994,-0.20688767552794438,-0.44676097019709665,-1.0231298052248863,,0.09887441079666895
14,5.0,,CD1,,0.0,5.0,903.65,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-1.3330048243701216,-0.24797837252705748,-1.0431799496057286,-1.0231298052248863,,0.07357886447935859
15,1.0,,CD1,,0.0,6.82,1110.63,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-1.0645625802216425,0.013793017589176195,-0.8417917227924242,-1.0231298052248863,,0.08815607657439817
16,2.0,,CD1,,0.0,8.76,482.54,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-1.402462156877011,-0.7805638884795509,-0.627125151354067,-1.0231298052248863,,0.07182504127986514
17,3.0,,CD1,,0.0,3.95,678.0,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-1.5659899464314637,-0.5333620529779614,-1.1593654650749423,-1.0231298052248863,,0.06990040323722703
18,4.0,,CD1,,1.0,3.8,711.9,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-1.021423340047771,-0.49048810320049346,-1.175963395856259,-0.10014396379512873,,0.09228776378052089
19,5.0,,CD1,,0.0,7.39,1423.8,dynamic brush,,,,,,,,,,,,,,,,CD1 female.csv,-0.7978867064764648,0.40986484212633345,-0.7787195858234224,-1.0231298052248863,,0.12934166041428458
20,1.0,,CD1,,0.0,3.03,334.38,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-1.8774116695939125,-0.9679445492178886,-1.261166107200349,-1.0231298052248863,,0.07585217513433129
21,2.0,,CD1,,0.0,3.19,536.89,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-1.7182907134629248,-0.7118264498245248,-1.2434616477002784,-1.0231298052248863,,0.07094004375504852
22,3.0,,CD1,,0.0,9.42,1458.63,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-0.6426082185362292,0.4539149799065463,-0.5540942559162754,-1.0231298052248863,,0.18175332406992148
23,4.0,,CD1,,0.0,4.88,623.21,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-1.5468707925481737,-0.6026559676772967,-1.0564582942307814,-1.0231298052248863,,0.06997147720074418
24,5.0,,CD1,,0.0,6.36,514.36,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-1.5323687149167404,-0.740320552729727,-0.8926920438551275,-1.0231298052248863,,0.07005293311182022
25,6.0,,CD1,,2.0,15.8,1491.93,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,0.8478514373875905,0.4960300987145015,0.15187106664904407,0.8228418776346288,,0.9529859268113193
26,7.0,,CD1,,1.0,8.52,1394.54,light pinprick,,,,,,,,,,,,,,,,CD1 female.csv,-0.2179985131383462,0.3728591851797638,-0.6536818406041731,-0.10014396379512873,,0.5372475057329448
